VERSION;7.2.1.201802190531
DATE;01/08/2018 07:46
ITERATION;MODEL;OBJECTIVE FUNCTION;VALUE
1;base0008;NQDS BHP WELL PROD7;-0.7912096014706796
1;base0008;NQDS QL WELL PROD8;-2.657236572176269E-10
1;base0008;NQDS QW WELL PROD8;-10.15012892733561
1;base0008;NQDS QO WELL PROD8;0.1750650824891236
1;base0008;NQDS BHP WELL PROD8;-0.2684240997652785
1;base0008;NQDS QL WELL PROD9;5.70546701731112E-15
1;base0008;NQDS QW WELL PROD9;-59.355299786385
1;base0008;NQDS QO WELL PROD9;1.394575148902702
1;base0008;NQDS BHP WELL PROD9;-0.1853614840135331
1;base0008;NQDS QL WELL PROD10;-1.597793761718506E-10
1;base0008;NQDS QW WELL PROD10;-45.7536838828524
1;base0008;NQDS QO WELL PROD10;1.12138589615881
1;base0008;NQDS BHP WELL PROD10;-0.3298878782107689
1;base0008;NQDS QWI WELL INJ1;0.0
1;base0008;NQDS BHP WELL INJ1;-0.1146483234053808
1;base0008;NQDS QWI WELL INJ2;0.0
1;base0008;NQDS BHP WELL INJ2;-0.143528760657027
1;base0008;NQDS QWI WELL INJ3;0.0
1;base0008;NQDS BHP WELL INJ3;-0.2195920944241247
1;base0008;NQDS QWI WELL INJ4;0.0
1;base0008;NQDS BHP WELL INJ4;-0.6416046832565298
1;base0008;NQDS QWI WELL INJ5;0.0
1;base0008;NQDS BHP WELL INJ5;-0.3643717426032354
1;base0008;NQDS QWI WELL INJ6;-1.621312127894895
1;base0008;NQDS BHP WELL INJ6;3.950205905859563
1;base0008;NQDS QWI WELL INJ7;0.0
1;base0008;NQDS BHP WELL INJ7;-2.091861720061576
1;base0008;NQDS QWI WELL INJ8;0.0
1;base0008;NQDS BHP WELL INJ8;-0.3798948151704754
1;base0008;NQDS QWI WELL INJ9;0.0
1;base0008;NQDS BHP WELL INJ9;-0.3586460870666592
1;base0009;NQDS QL WELL WILDCAT;-1.098099763224152E-10
1;base0009;NQDS QW WELL WILDCAT;-7.261565518440682
1;base0009;NQDS QO WELL WILDCAT;0.2003161200443296
1;base0009;NQDS BHP WELL WILDCAT;-0.5141400425162155
1;base0009;NQDS QL WELL PROD1;-4.826236846123957E-10
1;base0009;NQDS QW WELL PROD1;-3.070228488766534
1;base0009;NQDS QO WELL PROD1;0.2847215688404652
1;base0009;NQDS BHP WELL PROD1;-0.2702195190610623
1;base0009;NQDS QL WELL PROD2;5.375703069786807E-10
1;base0009;NQDS QW WELL PROD2;1.235823813699152
1;base0009;NQDS QO WELL PROD2;-0.2785702591622549
1;base0009;NQDS BHP WELL PROD2;0.2565637565680261
1;base0009;NQDS QL WELL PROD3;2.595712044868212E-14
1;base0009;NQDS QW WELL PROD3;7.311061036260919E-13
1;base0009;NQDS QO WELL PROD3;0.0
1;base0009;NQDS BHP WELL PROD3;-0.6371811410618003
1;base0009;NQDS QL WELL PROD4;2.56930645061834E-10
1;base0009;NQDS QW WELL PROD4;-16.28088985943315
1;base0009;NQDS QO WELL PROD4;1.235802628671604
1;base0009;NQDS BHP WELL PROD4;-0.5026394400249719
1;base0009;NQDS QL WELL PROD5;1.125575849243478E-14
1;base0009;NQDS QW WELL PROD5;3.711993840310568E-13
1;base0009;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0009;NQDS BHP WELL PROD5;-1.015504441454698
1;base0009;NQDS QL WELL PROD6;-2.299056302927469E-10
1;base0009;NQDS QW WELL PROD6;-49.84437456866684
1;base0009;NQDS QO WELL PROD6;1.95769391433801
1;base0009;NQDS BHP WELL PROD6;-0.4757912437410042
1;base0009;NQDS QL WELL PROD7;3.397893675793743E-10
1;base0009;NQDS QW WELL PROD7;-0.3571219843742835
1;base0009;NQDS QO WELL PROD7;0.04027271921540324
1;base0009;NQDS BHP WELL PROD7;-0.6279867658073873
1;base0009;NQDS QL WELL PROD8;-4.276154792095152E-10
1;base0009;NQDS QW WELL PROD8;-10.42586867636022
1;base0009;NQDS QO WELL PROD8;0.1798172309945992
1;base0009;NQDS BHP WELL PROD8;0.4536016123621031
1;base0009;NQDS QL WELL PROD9;-1.559186008052714E-10
1;base0009;NQDS QW WELL PROD9;-56.29490276338406
1;base0009;NQDS QO WELL PROD9;1.322672182634503
1;base0009;NQDS BHP WELL PROD9;-0.439110452002414
1;base0009;NQDS QL WELL PROD10;2.428179946968767E-10
1;base0009;NQDS QW WELL PROD10;3.716395126947196
1;base0009;NQDS QO WELL PROD10;-0.0910964630678426
1;base0009;NQDS BHP WELL PROD10;-0.4482343620311721
1;base0009;NQDS QWI WELL INJ1;0.0
1;base0009;NQDS BHP WELL INJ1;0.447580616575187
1;base0009;NQDS QWI WELL INJ2;0.0
1;base0009;NQDS BHP WELL INJ2;-0.2148366876485356
1;base0009;NQDS QWI WELL INJ3;0.0
1;base0009;NQDS BHP WELL INJ3;-0.2986096834183153
1;base0009;NQDS QWI WELL INJ4;0.0
1;base0009;NQDS BHP WELL INJ4;-0.448818569056101
1;base0009;NQDS QWI WELL INJ5;0.0
1;base0009;NQDS BHP WELL INJ5;-0.2386146400915201
1;base0009;NQDS QWI WELL INJ6;0.0
1;base0009;NQDS BHP WELL INJ6;0.2763824267165296
1;base0009;NQDS QWI WELL INJ7;0.0
1;base0009;NQDS BHP WELL INJ7;-1.011066390980092
1;base0009;NQDS QWI WELL INJ8;0.0
1;base0009;NQDS BHP WELL INJ8;-0.1917851938727346
1;base0009;NQDS QWI WELL INJ9;0.0
1;base0009;NQDS BHP WELL INJ9;-0.3696205895833119
1;base0010;NQDS QL WELL WILDCAT;8.861972741625006E-11
1;base0010;NQDS QW WELL WILDCAT;-10.01063443022787
1;base0010;NQDS QO WELL WILDCAT;0.2761538963295056
1;base0010;NQDS BHP WELL WILDCAT;-0.4871560720150889
1;base0010;NQDS QL WELL PROD1;3.919116602472191E-10
1;base0010;NQDS QW WELL PROD1;-11.88487283649112
1;base0010;NQDS QO WELL PROD1;1.102151642381662
1;base0010;NQDS BHP WELL PROD1;-0.2426410559359821
1;base0010;NQDS QL WELL PROD2;4.378024223926534E-10
1;base0010;NQDS QW WELL PROD2;3.478347378717481
1;base0010;NQDS QO WELL PROD2;-0.7840665848937689
1;base0010;NQDS BHP WELL PROD2;0.1729521215127496
1;base0010;NQDS QL WELL PROD3;-1.588734276029251E-10
1;base0010;NQDS QW WELL PROD3;5.109542570898893E-6
1;base0010;NQDS QO WELL PROD3;-4.614601724914739E-8
1;base0010;NQDS BHP WELL PROD3;-0.6272361435737288
1;base0010;NQDS QL WELL PROD4;-3.634474326180806E-10
1;base0010;NQDS QW WELL PROD4;-5.144898429151729
1;base0010;NQDS QO WELL PROD4;0.3905275655595117
1;base0010;NQDS BHP WELL PROD4;-0.4529736346389989
1;base0010;NQDS QL WELL PROD5;5.500867116926288E-15
1;base0010;NQDS QW WELL PROD5;1.814110072468371E-13
1;base0010;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0010;NQDS BHP WELL PROD5;-0.6031569274767264
1;base0010;NQDS QL WELL PROD6;-2.672400881242529E-10
1;base0010;NQDS QW WELL PROD6;-51.2294506953721
1;base0010;NQDS QO WELL PROD6;2.012106088513976
1;base0010;NQDS BHP WELL PROD6;-0.3952066712733111
1;base0010;NQDS QL WELL PROD7;3.982508068773421E-10
1;base0010;NQDS QW WELL PROD7;-54.59766140708249
1;base0010;NQDS QO WELL PROD7;6.157052351530475
1;base0010;NQDS BHP WELL PROD7;-0.4006717272818696
1;base0010;NQDS QL WELL PROD8;2.478185158936361E-10
1;base0010;NQDS QW WELL PROD8;-12.74475701802238
1;base0010;NQDS QO WELL PROD8;0.219827218944399
1;base0010;NQDS BHP WELL PROD8;0.3867536066614996
1;base0010;NQDS QL WELL PROD9;5.805646214304924E-15
1;base0010;NQDS QW WELL PROD9;-59.35529992857955
1;base0010;NQDS QO WELL PROD9;1.394575148902702
1;base0010;NQDS BHP WELL PROD9;-0.2290447232442612
1;base0010;NQDS QL WELL PROD10;-2.298018970021433E-10
1;base0010;NQDS QW WELL PROD10;2.979385646704272
1;base0010;NQDS QO WELL PROD10;-0.07303748007478553
1;base0010;NQDS BHP WELL PROD10;-0.4137145926135325
1;base0010;NQDS QWI WELL INJ1;0.0
1;base0010;NQDS BHP WELL INJ1;0.154251962636649
1;base0010;NQDS QWI WELL INJ2;0.0
1;base0010;NQDS BHP WELL INJ2;-0.2343625181030676
1;base0010;NQDS QWI WELL INJ3;0.0
1;base0010;NQDS BHP WELL INJ3;-0.2620855710368924
1;base0010;NQDS QWI WELL INJ4;0.0
1;base0010;NQDS BHP WELL INJ4;-0.6998832138123569
1;base0010;NQDS QWI WELL INJ5;0.0
1;base0010;NQDS BHP WELL INJ5;-0.264870799598402
1;base0010;NQDS QWI WELL INJ6;0.0
1;base0010;NQDS BHP WELL INJ6;-0.261200461473908
1;base0010;NQDS QWI WELL INJ7;0.0
1;base0010;NQDS BHP WELL INJ7;-0.7411209069284896
1;base0010;NQDS QWI WELL INJ8;0.0
1;base0010;NQDS BHP WELL INJ8;-0.1704548575594079
1;base0010;NQDS QWI WELL INJ9;0.0
1;base0010;NQDS BHP WELL INJ9;-0.5755421012757219
1;base0011;NQDS QL WELL WILDCAT;-5.900411666938948E-11
1;base0011;NQDS QW WELL WILDCAT;-18.64551961633466
1;base0011;NQDS QO WELL WILDCAT;0.5143524927884428
1;base0011;NQDS BHP WELL WILDCAT;-0.5316018781257441
1;base0011;NQDS QL WELL PROD1;5.104618454519303E-10
1;base0011;NQDS QW WELL PROD1;-3.628378325118298
1;base0011;NQDS QO WELL PROD1;0.3364703907816908
1;base0011;NQDS BHP WELL PROD1;-0.2323390361098278
1;base0011;NQDS QL WELL PROD2;-6.241652064108928E-10
1;base0011;NQDS QW WELL PROD2;-5.916910153402113
1;base0011;NQDS QO WELL PROD2;1.333182719889214
1;base0011;NQDS BHP WELL PROD2;-0.132585459590375
1;base0011;NQDS QL WELL PROD3;1.858301893084928E-14
1;base0011;NQDS QW WELL PROD3;5.234077713282296E-13
1;base0011;NQDS QO WELL PROD3;0.0
1;base0011;NQDS BHP WELL PROD3;-0.5219482213737103
1;base0011;NQDS QL WELL PROD4;4.186879450715765E-10
1;base0011;NQDS QW WELL PROD4;-2.762168408148479
1;base0011;NQDS QO WELL PROD4;0.2096786332806901
1;base0011;NQDS BHP WELL PROD4;-0.5973604049270137
1;base0011;NQDS QL WELL PROD5;6.900134814280296E-15
1;base0011;NQDS QW WELL PROD5;2.275569251520114E-13
1;base0011;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0011;NQDS BHP WELL PROD5;-0.9749435713321545
1;base0011;NQDS QL WELL PROD6;-2.265232916887653E-10
1;base0011;NQDS QW WELL PROD6;-29.70175980631899
1;base0011;NQDS QO WELL PROD6;1.166545896663097
1;base0011;NQDS BHP WELL PROD6;-0.3947498256931606
1;base0011;NQDS QL WELL PROD7;2.794261335290617E-10
1;base0011;NQDS QW WELL PROD7;-35.90339532303132
1;base0011;NQDS QO WELL PROD7;4.048917418033981
1;base0011;NQDS BHP WELL PROD7;-0.5152870503318397
1;base0011;NQDS QL WELL PROD8;2.647682580308606E-10
1;base0011;NQDS QW WELL PROD8;-37.16313166703894
1;base0011;NQDS QO WELL PROD8;0.6410136864568338
1;base0011;NQDS BHP WELL PROD8;0.4192486087445938
1;base0011;NQDS QL WELL PROD9;2.3678553683616E-14
1;base0011;NQDS QW WELL PROD9;-59.35529876780567
1;base0011;NQDS QO WELL PROD9;1.394575148902702
1;base0011;NQDS BHP WELL PROD9;-0.4359720586375677
1;base0011;NQDS QL WELL PROD10;-2.592096056234598E-10
1;base0011;NQDS QW WELL PROD10;-1.632495646430805
1;base0011;NQDS QO WELL PROD10;0.04000893640736511
1;base0011;NQDS BHP WELL PROD10;-0.3577577199188906
1;base0011;NQDS QWI WELL INJ1;0.0
1;base0011;NQDS BHP WELL INJ1;0.3407913581004251
1;base0011;NQDS QWI WELL INJ2;0.0
1;base0011;NQDS BHP WELL INJ2;-0.2506080512246502
1;base0011;NQDS QWI WELL INJ3;0.0
1;base0011;NQDS BHP WELL INJ3;-0.2373212703643678
1;base0011;NQDS QWI WELL INJ4;0.0
1;base0011;NQDS BHP WELL INJ4;-0.5007818512072967
1;base0011;NQDS QWI WELL INJ5;0.0
1;base0011;NQDS BHP WELL INJ5;-0.2122082413223462
1;base0011;NQDS QWI WELL INJ6;0.0
1;base0011;NQDS BHP WELL INJ6;-0.18659642042903
1;base0011;NQDS QWI WELL INJ7;0.0
1;base0011;NQDS BHP WELL INJ7;-1.273996388990443
1;base0011;NQDS QWI WELL INJ8;0.0
1;base0011;NQDS BHP WELL INJ8;-0.1813492733660295
1;base0011;NQDS QWI WELL INJ9;0.0
1;base0011;NQDS BHP WELL INJ9;-0.5010595091717761
1;base0012;NQDS QL WELL WILDCAT;1.641287613237214E-10
1;base0012;NQDS QW WELL WILDCAT;-9.095746464843987
1;base0012;NQDS QO WELL WILDCAT;0.250915873761226
1;base0012;NQDS BHP WELL WILDCAT;-0.4083073293014057
1;base0012;NQDS QL WELL PROD1;-4.865990618166134E-10
1;base0012;NQDS QW WELL PROD1;-5.804007038373533
1;base0012;NQDS QO WELL PROD1;0.538232884849
1;base0012;NQDS BHP WELL PROD1;-0.1851958955685032
1;base0012;NQDS QL WELL PROD2;7.948920692042843E-10
1;base0012;NQDS QW WELL PROD2;4.58122120833695
1;base0012;NQDS QO WELL PROD2;-1.03258605129233
1;base0012;NQDS BHP WELL PROD2;-0.1715732775949477
1;base0012;NQDS QL WELL PROD3;1.242760729918616E-14
1;base0012;NQDS QW WELL PROD3;3.500349573777347E-13
1;base0012;NQDS QO WELL PROD3;0.0
1;base0012;NQDS BHP WELL PROD3;-0.5128669283380857
1;base0012;NQDS QL WELL PROD4;-1.810247701725782E-10
1;base0012;NQDS QW WELL PROD4;-26.66856008179815
1;base0012;NQDS QO WELL PROD4;2.024272108593076
1;base0012;NQDS BHP WELL PROD4;-0.3552124611762129
1;base0012;NQDS QL WELL PROD5;1.082967562280001E-14
1;base0012;NQDS QW WELL PROD5;3.571477589130417E-13
1;base0012;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0012;NQDS BHP WELL PROD5;-1.1747879138508
1;base0012;NQDS QL WELL PROD6;2.156793505688535E-10
1;base0012;NQDS QW WELL PROD6;-61.29280242111886
1;base0012;NQDS QO WELL PROD6;2.407363181784091
1;base0012;NQDS BHP WELL PROD6;0.300631859844101
1;base0012;NQDS QL WELL PROD7;5.149329273057464E-10
1;base0012;NQDS QW WELL PROD7;-1.749093232118922
1;base0012;NQDS QO WELL PROD7;0.1972516311722425
1;base0012;NQDS BHP WELL PROD7;-0.6810471715714048
1;base0012;NQDS QL WELL PROD8;-2.276387663093351E-10
1;base0012;NQDS QW WELL PROD8;-32.40060421923445
1;base0012;NQDS QO WELL PROD8;0.5588566677648314
1;base0012;NQDS BHP WELL PROD8;0.4794273823287579
1;base0012;NQDS QL WELL PROD9;3.942705459538576E-15
1;base0012;NQDS QW WELL PROD9;-59.35530018887542
1;base0012;NQDS QO WELL PROD9;1.394575148902702
1;base0012;NQDS BHP WELL PROD9;0.2399826516901252
1;base0012;NQDS QL WELL PROD10;1.835866966721954E-10
1;base0012;NQDS QW WELL PROD10;-39.489557226321
1;base0012;NQDS QO WELL PROD10;0.9678632118124796
1;base0012;NQDS BHP WELL PROD10;-0.2913286005266052
1;base0012;NQDS QWI WELL INJ1;0.0
1;base0012;NQDS BHP WELL INJ1;-0.1941571310256416
1;base0012;NQDS QWI WELL INJ2;0.0
1;base0012;NQDS BHP WELL INJ2;-0.2337515761713009
1;base0012;NQDS QWI WELL INJ3;0.0
1;base0012;NQDS BHP WELL INJ3;-0.2413024943975079
1;base0012;NQDS QWI WELL INJ4;0.0
1;base0012;NQDS BHP WELL INJ4;-0.5052004504998101
1;base0012;NQDS QWI WELL INJ5;0.0
1;base0012;NQDS BHP WELL INJ5;-0.3643957394587922
1;base0012;NQDS QWI WELL INJ6;0.0
1;base0012;NQDS BHP WELL INJ6;-0.2393811108539047
1;base0012;NQDS QWI WELL INJ7;0.0
1;base0012;NQDS BHP WELL INJ7;-0.9617547036544954
1;base0012;NQDS QWI WELL INJ8;0.0
1;base0012;NQDS BHP WELL INJ8;-0.1759421421505226
1;base0012;NQDS QWI WELL INJ9;0.0
1;base0012;NQDS BHP WELL INJ9;-0.4180503605827291
1;base0013;NQDS QL WELL WILDCAT;1.182390577294778E-10
1;base0013;NQDS QW WELL WILDCAT;-11.75393826239207
1;base0013;NQDS QO WELL WILDCAT;0.3242434175769576
1;base0013;NQDS BHP WELL WILDCAT;-0.7724881164963558
1;base0013;NQDS QL WELL PROD1;4.416420604945693E-10
1;base0013;NQDS QW WELL PROD1;-2.385814990055376
1;base0013;NQDS QO WELL PROD1;0.2212495425028333
1;base0013;NQDS BHP WELL PROD1;-0.2019627247504962
1;base0013;NQDS QL WELL PROD2;3.670419287644041E-10
1;base0013;NQDS QW WELL PROD2;-6.381948585554072
1;base0013;NQDS QO WELL PROD2;1.437997260636845
1;base0013;NQDS BHP WELL PROD2;-0.1127302491833711
1;base0013;NQDS QL WELL PROD3;6.766881457961804E-11
1;base0013;NQDS QW WELL PROD3;3.118460562649033E-7
1;base0013;NQDS QO WELL PROD3;-2.445421915067674E-9
1;base0013;NQDS BHP WELL PROD3;-0.5369850783695818
1;base0013;NQDS QL WELL PROD4;1.172205249677967E-10
1;base0013;NQDS QW WELL PROD4;-44.25630971916372
1;base0013;NQDS QO WELL PROD4;3.359234548346747
1;base0013;NQDS BHP WELL PROD4;-0.4384043114855549
1;base0013;NQDS QL WELL PROD5;9.558715263579397E-14
1;base0013;NQDS QW WELL PROD5;3.152332399770076E-12
1;base0013;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0013;NQDS BHP WELL PROD5;-1.726407442268555
1;base0013;NQDS QL WELL PROD6;4.359356069692898E-10
1;base0013;NQDS QW WELL PROD6;-19.79861045997298
1;base0013;NQDS QO WELL PROD6;0.777591843263461
1;base0013;NQDS BHP WELL PROD6;-0.2266032827721187
1;base0013;NQDS QL WELL PROD7;-1.546402928146198E-10
1;base0013;NQDS QW WELL PROD7;-58.03195083849727
1;base0013;NQDS QO WELL PROD7;6.54433217489387
1;base0013;NQDS BHP WELL PROD7;-0.4661244006439512
1;base0013;NQDS QL WELL PROD8;-1.787342386115318E-10
1;base0013;NQDS QW WELL PROD8;-35.78656343533559
1;base0013;NQDS QO WELL PROD8;0.6172662355196749
1;base0013;NQDS BHP WELL PROD8;-0.3304355722534992
1;base0013;NQDS QL WELL PROD9;1.09982592390659E-14
1;base0013;NQDS QW WELL PROD9;-59.35529938777873
1;base0013;NQDS QO WELL PROD9;1.394575148902702
1;base0013;NQDS BHP WELL PROD9;-0.241138536614791
1;base0013;NQDS QL WELL PROD10;-1.865479060725172E-10
1;base0013;NQDS QW WELL PROD10;-39.33509040939285
1;base0013;NQDS QO WELL PROD10;0.9640800866628538
1;base0013;NQDS BHP WELL PROD10;-0.3196108238827163
1;base0013;NQDS QWI WELL INJ1;0.0
1;base0013;NQDS BHP WELL INJ1;-0.1474190901557633
1;base0013;NQDS QWI WELL INJ2;0.0
1;base0013;NQDS BHP WELL INJ2;-0.2238027178567533
1;base0013;NQDS QWI WELL INJ3;0.0
1;base0013;NQDS BHP WELL INJ3;-0.2003859886382476
1;base0013;NQDS QWI WELL INJ4;0.0
1;base0013;NQDS BHP WELL INJ4;-0.3970057858057094
1;base0013;NQDS QWI WELL INJ5;0.0
1;base0013;NQDS BHP WELL INJ5;-0.3326941409642048
1;base0013;NQDS QWI WELL INJ6;0.0
1;base0013;NQDS BHP WELL INJ6;-0.2743098412261367
1;base0013;NQDS QWI WELL INJ7;0.0
1;base0013;NQDS BHP WELL INJ7;-0.8716305479784081
1;base0013;NQDS QWI WELL INJ8;0.0
1;base0013;NQDS BHP WELL INJ8;0.1310404072298413
1;base0013;NQDS QWI WELL INJ9;0.0
1;base0013;NQDS BHP WELL INJ9;-0.512195724764013
1;base0014;NQDS QL WELL WILDCAT;1.156005610758908E-10
1;base0014;NQDS QW WELL WILDCAT;-20.32362516675594
1;base0014;NQDS QO WELL WILDCAT;0.5606434526956044
1;base0014;NQDS BHP WELL WILDCAT;-0.4368536957469025
1;base0014;NQDS QL WELL PROD1;-5.971068740261904E-10
1;base0014;NQDS QW WELL PROD1;-3.739018623978228
1;base0014;NQDS QO WELL PROD1;0.3467418226903671
1;base0014;NQDS BHP WELL PROD1;-0.226233985295141
1;base0014;NQDS QL WELL PROD2;-5.267886609691478E-10
1;base0014;NQDS QW WELL PROD2;-12.00013018282068
1;base0014;NQDS QO WELL PROD2;2.703925011308326
1;base0014;NQDS BHP WELL PROD2;-0.1405277131948626
1;base0014;NQDS QL WELL PROD3;1.192705298618414E-14
1;base0014;NQDS QW WELL PROD3;3.35936386076051E-13
1;base0014;NQDS QO WELL PROD3;0.0
1;base0014;NQDS BHP WELL PROD3;-0.431003144710344
1;base0014;NQDS QL WELL PROD4;3.465440766627632E-10
1;base0014;NQDS QW WELL PROD4;-4.918574184113585
1;base0014;NQDS QO WELL PROD4;0.3733660073022956
1;base0014;NQDS BHP WELL PROD4;-0.4167410739223156
1;base0014;NQDS QL WELL PROD5;7.550966675913588E-15
1;base0014;NQDS QW WELL PROD5;2.490204619104129E-13
1;base0014;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0014;NQDS BHP WELL PROD5;-0.6457401027729486
1;base0014;NQDS QL WELL PROD6;-2.844013712724926E-10
1;base0014;NQDS QW WELL PROD6;-29.39404994267612
1;base0014;NQDS QO WELL PROD6;1.154448445775767
1;base0014;NQDS BHP WELL PROD6;-0.4550865421213293
1;base0014;NQDS QL WELL PROD7;5.747775293775411E-10
1;base0014;NQDS QW WELL PROD7;-1.803010147873124
1;base0014;NQDS QO WELL PROD7;0.2033298106932888
1;base0014;NQDS BHP WELL PROD7;-0.7154425538535684
1;base0014;NQDS QL WELL PROD8;-3.351927156375023E-10
1;base0014;NQDS QW WELL PROD8;-11.20822345037879
1;base0014;NQDS QO WELL PROD8;0.1933194527013634
1;base0014;NQDS BHP WELL PROD8;0.451376545396519
1;base0014;NQDS QL WELL PROD9;5.47767984230115E-15
1;base0014;NQDS QW WELL PROD9;-59.35530003040344
1;base0014;NQDS QO WELL PROD9;1.394575148902702
1;base0014;NQDS BHP WELL PROD9;-0.2599316364888074
1;base0014;NQDS QL WELL PROD10;3.03554498328544E-10
1;base0014;NQDS QW WELL PROD10;1.906915400155575
1;base0014;NQDS QO WELL PROD10;-0.04675236240870778
1;base0014;NQDS BHP WELL PROD10;-0.4002007817910492
1;base0014;NQDS QWI WELL INJ1;0.0
1;base0014;NQDS BHP WELL INJ1;0.2773849655339442
1;base0014;NQDS QWI WELL INJ2;0.0
1;base0014;NQDS BHP WELL INJ2;-0.1775290710197829
1;base0014;NQDS QWI WELL INJ3;0.0
1;base0014;NQDS BHP WELL INJ3;-0.2901231615423742
1;base0014;NQDS QWI WELL INJ4;0.0
1;base0014;NQDS BHP WELL INJ4;-0.5284319736420326
1;base0014;NQDS QWI WELL INJ5;0.0
1;base0014;NQDS BHP WELL INJ5;-0.2422093541936173
1;base0014;NQDS QWI WELL INJ6;0.0
1;base0014;NQDS BHP WELL INJ6;0.4725964844950039
1;base0014;NQDS QWI WELL INJ7;0.0
1;base0014;NQDS BHP WELL INJ7;-1.942531342261622
1;base0014;NQDS QWI WELL INJ8;0.0
1;base0014;NQDS BHP WELL INJ8;-0.3305427000715475
1;base0014;NQDS QWI WELL INJ9;0.0
1;base0014;NQDS BHP WELL INJ9;-0.4301493584762554
1;base0015;NQDS QL WELL WILDCAT;2.558019869639097E-10
1;base0015;NQDS QW WELL WILDCAT;1.385972607500791
1;base0015;NQDS QO WELL WILDCAT;-0.0382235403327554
1;base0015;NQDS BHP WELL WILDCAT;-0.8538347558606598
1;base0015;NQDS QL WELL PROD1;4.286056284696822E-10
1;base0015;NQDS QW WELL PROD1;-36.63639360857538
1;base0015;NQDS QO WELL PROD1;3.397510018934558
1;base0015;NQDS BHP WELL PROD1;-0.4819554169772451
1;base0015;NQDS QL WELL PROD2;-3.146968278070982E-10
1;base0015;NQDS QW WELL PROD2;-17.85766955911822
1;base0015;NQDS QO WELL PROD2;4.023958504879168
1;base0015;NQDS BHP WELL PROD2;-0.3120614739998704
1;base0015;NQDS QL WELL PROD3;1.097275999747993E-11
1;base0015;NQDS QW WELL PROD3;1.906945680529152E-7
1;base0015;NQDS QO WELL PROD3;-1.630281276711782E-9
1;base0015;NQDS BHP WELL PROD3;-0.925809563079564
1;base0015;NQDS QL WELL PROD4;2.231814516884814E-10
1;base0015;NQDS QW WELL PROD4;-7.538444231788064
1;base0015;NQDS QO WELL PROD4;0.5721985300397379
1;base0015;NQDS BHP WELL PROD4;-0.6892677402544009
1;base0015;NQDS QL WELL PROD5;4.394413611125295E-12
1;base0015;NQDS QW WELL PROD5;1.449216973448539E-10
1;base0015;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0015;NQDS BHP WELL PROD5;-3.630626921810382
1;base0015;NQDS QL WELL PROD6;3.197243544376634E-10
1;base0015;NQDS QW WELL PROD6;-29.72286540558679
1;base0015;NQDS QO WELL PROD6;1.167307969283865
1;base0015;NQDS BHP WELL PROD6;-0.6203097791524556
1;base0015;NQDS QL WELL PROD7;2.308892206373461E-10
1;base0015;NQDS QW WELL PROD7;-52.23152607175186
1;base0015;NQDS QO WELL PROD7;5.890220935526869
1;base0015;NQDS BHP WELL PROD7;-0.8218823866037479
1;base0015;NQDS QL WELL PROD8;-3.670261874139255E-10
1;base0015;NQDS QW WELL PROD8;-4.216702734892823
1;base0015;NQDS QO WELL PROD8;0.07271696242343102
1;base0015;NQDS BHP WELL PROD8;-0.3511318426029717
1;base0015;NQDS QL WELL PROD9;1.759487905691363E-14
1;base0015;NQDS QW WELL PROD9;-59.3552987854681
1;base0015;NQDS QO WELL PROD9;1.394575148902702
1;base0015;NQDS BHP WELL PROD9;-0.3910859972279738
1;base0015;NQDS QL WELL PROD10;-2.246688498371124E-10
1;base0015;NQDS QW WELL PROD10;-27.99046896859052
1;base0015;NQDS QO WELL PROD10;0.6860194722355375
1;base0015;NQDS BHP WELL PROD10;-0.476192585239307
1;base0015;NQDS QWI WELL INJ1;-2.032780657706909
1;base0015;NQDS BHP WELL INJ1;6.589311831667117
1;base0015;NQDS QWI WELL INJ2;0.0
1;base0015;NQDS BHP WELL INJ2;-0.1382879499844219
1;base0015;NQDS QWI WELL INJ3;0.0
1;base0015;NQDS BHP WELL INJ3;0.3255204023418248
1;base0015;NQDS QWI WELL INJ4;0.0
1;base0015;NQDS BHP WELL INJ4;-0.4215331646952375
1;base0015;NQDS QWI WELL INJ5;0.0
1;base0015;NQDS BHP WELL INJ5;0.1803733220767195
1;base0015;NQDS QWI WELL INJ6;0.0
1;base0015;NQDS BHP WELL INJ6;2.354964596797732
1;base0015;NQDS QWI WELL INJ7;0.0
1;base0015;NQDS BHP WELL INJ7;-0.3898478524179725
1;base0015;NQDS QWI WELL INJ8;0.0
1;base0015;NQDS BHP WELL INJ8;0.3203751770348839
1;base0015;NQDS QWI WELL INJ9;0.0
1;base0015;NQDS BHP WELL INJ9;-0.3393861909241677
1;base0016;NQDS QL WELL WILDCAT;8.524365124708496E-11
1;base0016;NQDS QW WELL WILDCAT;-23.5759140364832
1;base0016;NQDS QO WELL WILDCAT;0.6503592169486933
1;base0016;NQDS BHP WELL WILDCAT;-0.3804360999570666
1;base0016;NQDS QL WELL PROD1;-5.372488644008601E-10
1;base0016;NQDS QW WELL PROD1;-12.45808879570096
1;base0016;NQDS QO WELL PROD1;1.155307587360023
